"sci_nostopwords";"sci_withstopwords";"web_nostopwords";"web_withstopwords";"task"
0.996707638279192;0.981467753891772;0.979411764705882;0.963286713286713;"matlablang.matlabregion"
0.995319495319495;0.984920634920635;0.975091575091575;0.984444444444444;"pythonlang.pythonserpent"
0.912471540602074;0.938992042440318;0.912756598240469;0.927170868347339;"rlang.rcorrelation"
0.994849977608598;0.95;0.970149253731343;0.902085542594556;"javalang.javaisland"
0.995632320825888;0.990476190476191;0.985287659200703;0.954608454608455;"matlablang.matlabregion"
0.99128160418483;0.979144385026738;0.981338098074251;0.979564338648102;"pythonlang.pythonserpent"
0.945581896551724;0.940586419753086;0.895726495726496;0.909787735849057;"rlang.rcorrelation"
0.989771689497717;0.971798780487805;0.967692307692308;0.959077509970522;"javalang.javaisland"
0.988704177323103;0.997465712581992;0.97207062600321;0.964374482187241;"matlablang.matlabregion"
0.992445896284198;0.998359759431383;0.995169082125604;0.981098790322581;"pythonlang.pythonserpent"
0.930147058823529;0.94708276797829;0.912441037735849;0.882647385984427;"rlang.rcorrelation"
0.981975308641975;0.980633802816901;0.97219279661017;0.959197324414716;"javalang.javaisland"
0.998939554612937;0.99838092434501;0.986486486486487;0.968443572829381;"matlablang.matlabregion"
0.996031746031746;0.990810359231412;0.994912494912495;0.963513513513514;"pythonlang.pythonserpent"
0.989756722151088;0.947639083683965;0.910865077875774;0.87712096332786;"rlang.rcorrelation"
0.988952380952381;0.985067873303167;0.97887323943662;0.970653907496013;"javalang.javaisland"
0.986290638464552;0.987644415917843;0.975379489078119;0.968262910798122;"matlablang.matlabregion"
